trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.65, 'e': 0.49878125241369053}",25,0,-217.68799162659857,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 5}",0
2,False,"{'a': 0.65, 'e': 0.4979687611744461}",20,0,-50.1002105932901,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
3,False,"{'a': 0.65, 'e': 0.49715628066248574}",20,0,-35.98873612267211,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
4,False,"{'a': 0.65, 'e': 0.49634381516840587}",25,0,-93.00801484580299,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
5,False,"{'a': 0.65, 'e': 0.49553136898248573}",25,0,-69.2903115337095,"{0: 18, 1: 2, 2: 2, 3: 3, 4: 0}",0
6,False,"{'a': 0.65, 'e': 0.49471894639459657}",25,17,-8.792061340988674,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
7,False,"{'a': 0.65, 'e': 0.49390655169411124}",30,19,-73.8076371579818,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1
8,False,"{'a': 0.65, 'e': 0.49309418916981373}",25,0,-4.416574689999381,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",0
9,False,"{'a': 0.65, 'e': 0.49228186310980804}",25,1,-0.9848987662698394,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
10,False,"{'a': 0.65, 'e': 0.4914695778014285}",25,5,-43.51247216985386,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
11,False,"{'a': 0.65, 'e': 0.4906573375311488}",20,5,-34.86050454833782,"{0: 11, 1: 1, 2: 1, 3: 2, 4: 0}",1
12,False,"{'a': 0.65, 'e': 0.48984514658449163}",25,0,-44.100529993465116,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
13,False,"{'a': 0.65, 'e': 0.48903300924593796}",25,8,-42.4243987120457,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
14,False,"{'a': 0.65, 'e': 0.48822092979883736}",20,0,-82.51390530840439,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
15,False,"{'a': 0.65, 'e': 0.48740891252531726}",20,2,-78.37436059719985,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 2}",1
16,False,"{'a': 0.65, 'e': 0.4865969617061926}",25,3,1.7995505985261875,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
17,False,"{'a': 0.65, 'e': 0.4857850816208761}",20,3,13.858420574050312,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
18,False,"{'a': 0.65, 'e': 0.4849732765472876}",25,0,-58.67408285865003,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
19,False,"{'a': 0.65, 'e': 0.48416155076176426}",25,0,-106.80679518648762,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
20,False,"{'a': 0.65, 'e': 0.48334990853897075}",25,0,-6.768624917300274,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
21,False,"{'a': 0.65, 'e': 0.4825383541518089}",30,0,-65.55279164578262,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
22,False,"{'a': 0.65, 'e': 0.48172689187132844}",20,11,-12.200299952729432,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
23,False,"{'a': 0.65, 'e': 0.48091552596663645}",20,0,-40.64187871379742,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
24,False,"{'a': 0.65, 'e': 0.4801042607048087}",20,2,-34.83945668372189,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 0}",1
25,False,"{'a': 0.65, 'e': 0.4792931003507991}",20,0,-22.330923600962013,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
26,False,"{'a': 0.65, 'e': 0.4784820491673507}",25,9,-42.77445230605105,"{0: 11, 1: 0, 2: 4, 3: 1, 4: 0}",1
27,False,"{'a': 0.65, 'e': 0.4776711114149065}",35,0,-85.4882628102612,"{0: 25, 1: 4, 2: 4, 3: 1, 4: 1}",0
28,False,"{'a': 0.65, 'e': 0.47686029135151997}",20,15,1.474712697534474,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
29,False,"{'a': 0.65, 'e': 0.47604959323276563}",20,0,-0.5678031464417264,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
30,False,"{'a': 0.65, 'e': 0.4752390213116501}",20,0,-60.779238321180856,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
31,False,"{'a': 0.65, 'e': 0.4744285798385237}",25,0,-77.98212477969324,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
32,False,"{'a': 0.65, 'e': 0.4736182730609908}",20,0,-43.32464491204978,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
33,False,"{'a': 0.65, 'e': 0.4728081052238218}",20,0,-66.31553766607537,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
34,False,"{'a': 0.65, 'e': 0.47199808056886383}",20,0,-87.9997208102521,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
35,False,"{'a': 0.65, 'e': 0.47118820333495326}",20,0,-21.48873866872343,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
36,False,"{'a': 0.65, 'e': 0.4703784777578265}",30,0,-143.9480578547461,"{0: 21, 1: 1, 2: 3, 3: 3, 4: 2}",0
37,False,"{'a': 0.65, 'e': 0.4695689080700324}",25,0,-26.353939177960182,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
38,False,"{'a': 0.65, 'e': 0.46875949850084375}",25,11,28.0368112251736,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,False,"{'a': 0.65, 'e': 0.4679502532761699}",25,17,8.402925823417196,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
40,False,"{'a': 0.65, 'e': 0.46714117661846855}",30,0,-29.919325563099658,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
41,False,"{'a': 0.65, 'e': 0.46633227274665867}",25,8,-69.22686942733733,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 1}",1
42,False,"{'a': 0.65, 'e': 0.4655235458760325}",25,18,-5.20860805738697,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
43,False,"{'a': 0.65, 'e': 0.4647150002181688}",20,12,-21.857405626850415,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
44,False,"{'a': 0.65, 'e': 0.46390663998084536}",20,0,7.446101627732654,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
45,False,"{'a': 0.65, 'e': 0.4630984693679524}",25,0,-25.142448855639934,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
46,False,"{'a': 0.65, 'e': 0.4622904925794057}",25,4,-20.136930833440015,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 0}",1
47,False,"{'a': 0.65, 'e': 0.46148271381105954}",35,25,-5.175366638264277,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
48,False,"{'a': 0.65, 'e': 0.4606751372546213}",35,23,1.1394332076863858,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
49,False,"{'a': 0.65, 'e': 0.4598677670975644}",20,7,-36.10348182209337,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 0}",1
50,False,"{'a': 0.65, 'e': 0.4590606075230427}",20,12,10.755579032886246,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 0.65, 'e': 0.45825366270980417}",30,21,7.961731404959947,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.65, 'e': 0.457446936832106}",20,11,-18.745856205145085,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
53,False,"{'a': 0.65, 'e': 0.4566404340596286}",20,0,-67.74729946119878,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
54,False,"{'a': 0.65, 'e': 0.4558341585573905}",25,14,-30.68366406474959,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
55,False,"{'a': 0.65, 'e': 0.4550281144856634}",25,19,7.166974876904739,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.65, 'e': 0.4542223059998871}",25,6,-13.466564076300441,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
57,False,"{'a': 0.65, 'e': 0.4534167372505852}",30,5,-100.37183516808913,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",1
58,False,"{'a': 0.65, 'e': 0.4526114123832806}",30,17,-21.014775920693268,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
59,False,"{'a': 0.65, 'e': 0.4518063355384113}",20,4,-59.784513979370196,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 1}",1
60,False,"{'a': 0.65, 'e': 0.4510015108512464}",30,17,12.330043343075516,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
61,False,"{'a': 0.65, 'e': 0.4501969424518023}",20,15,1.7106793030088676,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.65, 'e': 0.44939263446475963}",35,16,-1.939160948386313,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
63,False,"{'a': 0.65, 'e': 0.44858859100937953}",20,3,-18.92094522635429,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
64,False,"{'a': 0.65, 'e': 0.4477848161994209}",20,10,6.917427387753576,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
65,False,"{'a': 0.65, 'e': 0.4469813141430573}",30,0,-68.81311150264817,"{0: 24, 1: 0, 2: 4, 3: 1, 4: 1}",0
66,False,"{'a': 0.65, 'e': 0.446178088942795}",20,1,-13.350959122062692,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 0}",1
67,False,"{'a': 0.65, 'e': 0.4453751446953902}",25,17,16.839288337287787,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.65, 'e': 0.4445724854917671}",20,0,11.262816165145262,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
69,False,"{'a': 0.65, 'e': 0.44377011541693623}",20,0,-89.37325605313197,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
70,False,"{'a': 0.65, 'e': 0.44296803854991296}",20,12,-14.169964025431138,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
71,False,"{'a': 0.65, 'e': 0.44216625896363615}",30,18,-27.994764291795164,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
72,False,"{'a': 0.65, 'e': 0.44136478072488716}",20,0,-50.8342782558275,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
73,False,"{'a': 0.65, 'e': 0.44056360789420923}",20,8,-45.873985495126234,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
74,False,"{'a': 0.65, 'e': 0.43976274452582687}",20,5,-84.17314804636804,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 2}",1
75,False,"{'a': 0.65, 'e': 0.4389621946675659}",20,7,20.009719061787283,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.65, 'e': 0.4381619623607734}",25,0,-36.31754783112963,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
77,False,"{'a': 0.65, 'e': 0.43736205164023845}",20,6,-12.520671698917804,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
78,False,"{'a': 0.65, 'e': 0.4365624665341121}",20,10,-2.925516596522157,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
79,False,"{'a': 0.65, 'e': 0.43576321106382887}",20,0,-59.056881454068694,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
80,False,"{'a': 0.65, 'e': 0.4349642892440281}",20,7,6.0703357966651055,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
81,False,"{'a': 0.65, 'e': 0.4341657050824752}",25,20,6.692444306004173,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.65, 'e': 0.4333674625799835}",20,6,-47.65522897467386,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
83,False,"{'a': 0.65, 'e': 0.43256956573033667}",25,0,-42.49470662227675,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
84,False,"{'a': 0.65, 'e': 0.43177201852021097}",25,0,11.658359991027854,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
85,False,"{'a': 0.65, 'e': 0.430974824929098}",25,13,-22.537354691420788,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
86,False,"{'a': 0.65, 'e': 0.430177988929228}",20,6,0.4044544719901646,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
87,False,"{'a': 0.65, 'e': 0.4293815144854928}",25,13,24.113760706285483,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.65, 'e': 0.42858540555537017}",20,0,4.005730854737563,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
89,False,"{'a': 0.65, 'e': 0.42778966608884716}",20,0,-20.050932936897187,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
90,False,"{'a': 0.65, 'e': 0.42699430002834515}",20,0,-48.94467036774123,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
91,False,"{'a': 0.65, 'e': 0.42619931130864375}",30,0,-120.95627270611168,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",1
92,False,"{'a': 0.65, 'e': 0.4254047038568063}",30,22,1.9883274837290046,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
93,False,"{'a': 0.65, 'e': 0.42461048159210535}",30,16,-40.23434738815683,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
94,False,"{'a': 0.65, 'e': 0.4238166484259478}",35,27,14.491417838493494,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.65, 'e': 0.4230232082618015}",30,0,-10.886759013526405,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
96,False,"{'a': 0.65, 'e': 0.4222301649951209}",25,0,-66.75686707629765,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
97,False,"{'a': 0.65, 'e': 0.4214375225132744}",30,0,-57.3270481494515,"{0: 23, 1: 3, 2: 2, 3: 1, 4: 1}",0
98,False,"{'a': 0.65, 'e': 0.4206452846954709}",20,0,-15.059256720785424,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
99,False,"{'a': 0.65, 'e': 0.4198534554126877}",20,0,-2.998546508375853,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
100,False,"{'a': 0.65, 'e': 0.4190620385275977}",20,12,1.770658931930549,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
101,False,"{'a': 0.65, 'e': 0.4182710378944977}",30,10,0.8587293865121735,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
102,False,"{'a': 0.65, 'e': 0.4174804573592368}",20,3,7.087332818261293,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
103,False,"{'a': 0.65, 'e': 0.4166903007591456}",20,0,3.7855119044248466,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
104,False,"{'a': 0.65, 'e': 0.4159005719229645}",25,6,6.3871261699014745,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
105,False,"{'a': 0.65, 'e': 0.41511127467077413}",30,8,-31.4627662119203,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
106,False,"{'a': 0.65, 'e': 0.4143224128139247}",30,0,-79.5625602993321,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 2}",0
107,False,"{'a': 0.65, 'e': 0.4135339901549665}",25,13,-64.65328190233178,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 1}",1
108,False,"{'a': 0.65, 'e': 0.4127460104875802}",20,6,-16.230333358546915,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
109,False,"{'a': 0.65, 'e': 0.4119584775965085}",25,0,15.710366439010416,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
110,False,"{'a': 0.65, 'e': 0.411171395257487}",25,0,-43.47558352229618,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
111,False,"{'a': 0.65, 'e': 0.410384767237176}",20,0,-34.45171457813563,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
112,False,"{'a': 0.65, 'e': 0.40959859729309256}",25,0,25.337085021140712,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
113,False,"{'a': 0.65, 'e': 0.40881288917354375}",20,0,-18.095374272741367,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
114,False,"{'a': 0.65, 'e': 0.4080276466175583}",20,13,6.739271045714327,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.65, 'e': 0.40724287335482157}",20,1,26.402124396203774,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.65, 'e': 0.4064585731056072}",20,11,-32.39026177354377,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
117,False,"{'a': 0.65, 'e': 0.40567474958071337}",25,7,10.69722802056997,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
118,False,"{'a': 0.65, 'e': 0.40489140648139565}",25,7,-31.10450527207029,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
119,False,"{'a': 0.65, 'e': 0.40410854749930236}",20,13,-21.95018227084043,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
120,False,"{'a': 0.65, 'e': 0.4033261763164102}",25,9,-45.29480237889568,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
121,False,"{'a': 0.65, 'e': 0.40254429660495983}",30,0,-108.67708222772733,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 2}",1
122,False,"{'a': 0.65, 'e': 0.40176291202739145}",20,0,-13.57255065600662,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
123,False,"{'a': 0.65, 'e': 0.4009820262362819}",30,19,-1.8622189633109878,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
124,False,"{'a': 0.65, 'e': 0.40020164287428117}",25,0,0.663169348004593,"{0: 21, 1: 3, 2: 0, 3: 1, 4: 0}",0
125,False,"{'a': 0.65, 'e': 0.39942176557405007}",30,17,-1.426902047040012,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
126,False,"{'a': 0.65, 'e': 0.39864239795819767}",20,0,-13.944768945947956,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
127,False,"{'a': 0.65, 'e': 0.3978635436392193}",20,0,6.365110299172141,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
128,False,"{'a': 0.65, 'e': 0.39708520621943577}",25,18,13.245555336213668,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.65, 'e': 0.39630738929093157}",25,0,23.87669811038894,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
130,False,"{'a': 0.65, 'e': 0.39553009643549475}",30,20,-22.645787816710705,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
131,False,"{'a': 0.65, 'e': 0.3947533312245566}",20,0,-15.437556521223478,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
132,False,"{'a': 0.65, 'e': 0.39397709721913177}",25,0,1.991405459993193,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
133,False,"{'a': 0.65, 'e': 0.3932013979697593}",25,12,-1.7413458320008177,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
134,False,"{'a': 0.65, 'e': 0.39242623701644297}",20,3,-49.09342578069826,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
135,False,"{'a': 0.65, 'e': 0.39165161788859404}",25,12,-0.8976100767514099,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
136,False,"{'a': 0.65, 'e': 0.3908775441049719}",30,8,-19.35250525672389,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
137,False,"{'a': 0.65, 'e': 0.39010401917362736}",20,1,23.404226376510874,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.65, 'e': 0.38933104659184503}",20,13,11.967213002551134,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.65, 'e': 0.3885586298460869}",30,0,-82.38502579248275,"{0: 24, 1: 0, 2: 3, 3: 2, 4: 1}",0
140,False,"{'a': 0.65, 'e': 0.3877867724119355}",20,0,17.91993192232472,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
141,False,"{'a': 0.65, 'e': 0.38701547775403866}",20,8,-55.82168590066164,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
142,False,"{'a': 0.65, 'e': 0.3862447493260538}",25,20,11.101690741724575,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.65, 'e': 0.38547459057059297}",25,0,-73.50447350346754,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
144,False,"{'a': 0.65, 'e': 0.38470500491916804}",20,9,-4.981997073416631,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
145,False,"{'a': 0.65, 'e': 0.38393599579213733}",20,0,-30.833501044741126,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
146,False,"{'a': 0.65, 'e': 0.38316756659865125}",30,18,20.2560561803717,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.65, 'e': 0.38239972073659934}",25,0,-10.978048682569407,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
148,False,"{'a': 0.65, 'e': 0.3816324615925575}",20,0,-33.93911122438238,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
149,False,"{'a': 0.65, 'e': 0.3808657925417359}",25,0,-25.289838266818485,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
150,False,"{'a': 0.65, 'e': 0.3800997169479271}",20,0,-123.62379312292617,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
151,False,"{'a': 0.65, 'e': 0.37933423816345413}",30,7,10.973836595031297,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
152,False,"{'a': 0.65, 'e': 0.3785693595291204}",20,7,10.746111563022483,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
153,False,"{'a': 0.65, 'e': 0.3778050843741586}",20,0,-41.54262697505939,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
154,False,"{'a': 0.65, 'e': 0.3770414160161807}",25,10,-0.8502183027979258,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
155,False,"{'a': 0.65, 'e': 0.3762783577611287}",20,12,0.3038506870850113,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.65, 'e': 0.3755159129032257}",25,8,-67.6294237780711,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
157,False,"{'a': 0.65, 'e': 0.37475408472492633}",20,8,-2.594811573678482,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
158,False,"{'a': 0.65, 'e': 0.37399287649686963}",30,14,-5.520682966633101,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
159,False,"{'a': 0.65, 'e': 0.37323229147783066}",25,5,-47.59497763928382,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
160,False,"{'a': 0.65, 'e': 0.3724723329146735}",20,8,8.2817337402238,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
161,False,"{'a': 0.65, 'e': 0.37171300404230456}",35,2,-36.543819799910885,"{0: 28, 1: 1, 2: 3, 3: 0, 4: 1}",1
162,False,"{'a': 0.65, 'e': 0.37095430808362606}",25,15,-31.830325855827656,"{0: 6, 1: 1, 2: 2, 3: 1, 4: 0}",1
163,False,"{'a': 0.65, 'e': 0.37019624824948993}",25,14,18.568961631977807,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.65, 'e': 0.3694388277386531}",20,15,-10.315546215427263,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
165,False,"{'a': 0.65, 'e': 0.3686820497377322}",20,5,-23.278249897594637,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
166,False,"{'a': 0.65, 'e': 0.3679259174211589}",25,18,11.950338259721493,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.65, 'e': 0.36717043395113613}",20,10,17.85717898449709,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.65, 'e': 0.36641560247759497}",30,18,1.4158272544848705,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
169,False,"{'a': 0.65, 'e': 0.36566142613815056}",25,12,18.297446366305177,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.65, 'e': 0.3649079080580606}",20,10,15.664362626674365,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.65, 'e': 0.364155051350183}",25,5,20.779276081965516,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
172,False,"{'a': 0.65, 'e': 0.36340285911493375}",25,0,24.062753412829082,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
173,False,"{'a': 0.65, 'e': 0.36265133444024644}",20,6,-43.1224356976303,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 1}",1
174,False,"{'a': 0.65, 'e': 0.361900480401531}",30,13,5.17186947755764,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
175,False,"{'a': 0.65, 'e': 0.36115030006163396}",20,0,-59.659340055556314,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
176,False,"{'a': 0.65, 'e': 0.3604007964707986}",25,17,-10.920832400403455,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
177,False,"{'a': 0.65, 'e': 0.3596519726666255}",20,6,-2.9869232721444385,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
178,False,"{'a': 0.65, 'e': 0.35890383167403406}",30,7,-103.97586362298854,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 2}",1
179,False,"{'a': 0.65, 'e': 0.35815637650522414}",25,0,-22.53651637908518,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
180,False,"{'a': 0.65, 'e': 0.3574096101596381}",25,2,-14.132681956978638,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 0}",1
181,False,"{'a': 0.65, 'e': 0.3566635356239235}",20,6,18.89096590258569,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.65, 'e': 0.3559181558718968}",30,18,-20.586922059504772,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
183,False,"{'a': 0.65, 'e': 0.3551734738645058}",35,19,-46.48955371168221,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 1}",1
184,False,"{'a': 0.65, 'e': 0.35442949254979517}",20,10,-23.632524557444103,"{0: 8, 1: 0, 2: 0, 3: 2, 4: 0}",1
